"","Team","Value","Squad size","Date"
"1","Salford City","€50Th.",3,"2013-08-15"
"2","Southend United","€3.33m",24,"2013-08-15"
"3","Bolton Wanderers","€41.25m",25,"2013-08-15"
"4","Oldham Athletic","€4.45m",24,"2013-08-15"
"5","Tranmere Rovers","€3.03m",20,"2013-08-15"
"6","Morecambe FC","€2.18m",22,"2013-08-15"
"7","Grimsby Town","€800Th.",18,"2013-08-15"
"8","Colchester United","€4.18m",24,"2013-08-15"
"9","Leyton Orient","€3.78m",20,"2013-08-15"
"10","Mansfield Town","€1.20m",26,"2013-08-15"
"11","Bradford City","€5.83m",22,"2013-08-15"
"12","Scunthorpe United","€3.65m",24,"2013-08-15"
"13","Barrow AFC","€625Th.",21,"2013-08-15"
"14","Port Vale FC","€3.83m",23,"2013-08-15"
"15","Cheltenham Town","€1.95m",21,"2013-08-15"
"16","Exeter City","€3.45m",23,"2013-08-15"
"17","Carlisle United","€3.23m",23,"2013-08-15"
"18","Crawley Town","€2.58m",22,"2013-08-15"
"19","Newport County","€1.28m",22,"2013-08-15"
"20","Cambridge United","€300Th.",22,"2013-08-15"
"21","Walsall FC","€3.00m",26,"2013-08-15"
"22","Forest Green Rovers","€1.30m",27,"2013-08-15"
"23","Stevenage FC","€4.50m",25,"2013-08-15"
"24","Harrogate Town","€1.78m",36,"2013-08-15"
