"","Team","Value","Squad size","Date"
"1","Liverpool FC","€334.25m",27,"2015-09-01"
"2","Manchester City","€480.85m",25,"2015-09-01"
"3","Chelsea FC","€532.75m",24,"2015-09-01"
"4","Manchester United","€369.25m",24,"2015-09-01"
"5","Tottenham Hotspur","€298.00m",27,"2015-09-01"
"6","Arsenal FC","€402.00m",24,"2015-09-01"
"7","Everton FC","€179.80m",26,"2015-09-01"
"8","Leicester City","€87.80m",23,"2015-09-01"
"9","Wolverhampton Wanderers","€21.70m",28,"2015-09-01"
"10","Aston Villa","€102.05m",29,"2015-09-01"
"11","West Ham United","€139.50m",24,"2015-09-01"
"12","Newcastle United","€158.50m",29,"2015-09-01"
"13","Southampton FC","€180.75m",26,"2015-09-01"
"14","Brighton & Hove Albion","€26.50m",27,"2015-09-01"
"15","Fulham FC","€28.60m",31,"2015-09-01"
"16","Crystal Palace","€120.25m",31,"2015-09-01"
"17","Leeds United","€19.95m",21,"2015-09-01"
"18","Sheffield United","€11.60m",30,"2015-09-01"
"19","Burnley FC","€38.40m",29,"2015-09-01"
"20","West Bromwich Albion","€97.50m",25,"2015-09-01"
