"","Team","Value","Squad size","Date"
"1","Liverpool FC","€441.20m",32,"2016-08-15"
"2","Manchester City","€589.50m",28,"2016-08-15"
"3","Chelsea FC","€541.75m",34,"2016-08-15"
"4","Manchester United","€543.75m",32,"2016-08-15"
"5","Tottenham Hotspur","€386.50m",25,"2016-08-15"
"6","Arsenal FC","€485.00m",33,"2016-08-15"
"7","Everton FC","€227.25m",28,"2016-08-15"
"8","Leicester City","€198.00m",29,"2016-08-15"
"9","Wolverhampton Wanderers","€25.30m",28,"2016-08-15"
"10","Aston Villa","€97.95m",26,"2016-08-15"
"11","West Ham United","€232.25m",28,"2016-08-15"
"12","Newcastle United","€164.75m",34,"2016-08-15"
"13","Southampton FC","€185.75m",25,"2016-08-15"
"14","Brighton & Hove Albion","€38.00m",26,"2016-08-15"
"15","Fulham FC","€33.20m",22,"2016-08-15"
"16","Crystal Palace","€142.25m",26,"2016-08-15"
"17","Leeds United","€21.20m",25,"2016-08-15"
"18","Sheffield United","€7.65m",26,"2016-08-15"
"19","Burnley FC","€66.50m",26,"2016-08-15"
"20","West Bromwich Albion","€90.35m",21,"2016-08-15"
