"Team","Value","Squad size","Date"
"Hull City","£41.54m",29,"2020-01-01"
"Ipswich Town","£12.76m",30,"2020-01-01"
"Blackpool FC","£7.02m",27,"2020-01-01"
"Sunderland AFC","£14.85m",24,"2020-01-01"
"Shrewsbury Town","£5.81m",27,"2020-01-01"
"Charlton Athletic","£18.41m",27,"2020-01-01"
"Fleetwood Town","£5.06m",27,"2020-01-01"
"Milton Keynes Dons","£5.22m",26,"2020-01-01"
"Oxford United","£10.35m",26,"2020-01-01"
"Wigan Athletic","£23.90m",30,"2020-01-01"
"Swindon Town","£5.38m",37,"2020-01-01"
"Doncaster Rovers","£4.88m",32,"2020-01-01"
"Portsmouth FC","£5.45m",25,"2020-01-01"
"Burton Albion","£4.46m",27,"2020-01-01"
"Gillingham FC","£3.80m",23,"2020-01-01"
"Bristol Rovers","£3.69m",29,"2020-01-01"
"Plymouth Argyle","£3.33m",27,"2020-01-01"
"Northampton Town","£2.79m",29,"2020-01-01"
"Lincoln City","£6.10m",25,"2020-01-01"
"Peterborough United","£4.64m",24,"2020-01-01"
"Rochdale AFC","£2.68m",27,"2020-01-01"
"Crewe Alexandra","£1.76m",25,"2020-01-01"
"AFC Wimbledon","£1.71m",30,"2020-01-01"
"Accrington Stanley","£2.09m",36,"2020-01-01"
