"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.71m",31,"2012-03-01"
"Norwich City","£45.72m",26,"2012-03-01"
"Watford FC","£12.29m",24,"2012-03-01"
"Brentford FC","£5.36m",30,"2012-03-01"
"Cardiff City","£21.11m",28,"2012-03-01"
"Bristol City","£17.06m",29,"2012-03-01"
"Swansea City","£63.00m",29,"2012-03-01"
"Reading FC","£16.65m",28,"2012-03-01"
"Stoke City","£83.48m",25,"2012-03-01"
"Blackburn Rovers","£64.71m",29,"2012-03-01"
"Nottingham Forest","£24.05m",30,"2012-03-01"
"Middlesbrough FC","£23.67m",25,"2012-03-01"
"Derby County","£9.14m",25,"2012-03-01"
"Huddersfield Town","£11.77m",29,"2012-03-01"
"Birmingham City","£27.77m",27,"2012-03-01"
"Millwall FC","£12.11m",31,"2012-03-01"
"Sheffield Wednesday","£11.95m",26,"2012-03-01"
"Preston North End","£8.03m",33,"2012-03-01"
"Queens Park Rangers","£74.52m",35,"2012-03-01"
"Barnsley FC","£10.08m",25,"2012-03-01"
"Luton Town","£1.13m",26,"2012-03-01"
"Coventry City","£9.95m",24,"2012-03-01"
"Rotherham United","£3.26m",22,"2012-03-01"
"Wycombe Wanderers","£4.86m",27,"2012-03-01"
