"Team","Value","Squad size","Date"
"AFC Bournemouth","£99.50m",26,"2017-02-15"
"Norwich City","£62.19m",28,"2017-02-15"
"Watford FC","£117.90m",26,"2017-02-15"
"Brentford FC","£21.20m",23,"2017-02-15"
"Cardiff City","£31.19m",24,"2017-02-15"
"Bristol City","£18.86m",26,"2017-02-15"
"Swansea City","£111.47m",27,"2017-02-15"
"Reading FC","£34.79m",32,"2017-02-15"
"Stoke City","£157.28m",25,"2017-02-15"
"Blackburn Rovers","£19.44m",24,"2017-02-15"
"Nottingham Forest","£43.34m",30,"2017-02-15"
"Middlesbrough FC","£86.18m",25,"2017-02-15"
"Derby County","£56.70m",26,"2017-02-15"
"Huddersfield Town","£17.60m",25,"2017-02-15"
"Birmingham City","£22.86m",27,"2017-02-15"
"Millwall FC","£6.41m",23,"2017-02-15"
"Sheffield Wednesday","£56.25m",29,"2017-02-15"
"Preston North End","£15.48m",26,"2017-02-15"
"Queens Park Rangers","£32.63m",26,"2017-02-15"
"Barnsley FC","£8.46m",27,"2017-02-15"
"Luton Town","£3.74m",28,"2017-02-15"
"Coventry City","£5.18m",28,"2017-02-15"
"Rotherham United","£11.90m",30,"2017-02-15"
"Wycombe Wanderers","£3.06m",25,"2017-02-15"
