"Team","Value","Squad size","Date"
"Hull City","£23.83m",25,"2020-06-01"
"Ipswich Town","£10.01m",29,"2020-06-01"
"Blackpool FC","£7.11m",27,"2020-06-01"
"Sunderland AFC","£11.18m",24,"2020-06-01"
"Charlton Athletic","£9.52m",21,"2020-06-01"
"Shrewsbury Town","£5.20m",21,"2020-06-01"
"Fleetwood Town","£4.30m",25,"2020-06-01"
"Milton Keynes Dons","£5.09m",26,"2020-06-01"
"Oxford United","£4.88m",23,"2020-06-01"
"Wigan Athletic","£19.55m",29,"2020-06-01"
"Swindon Town","£3.98m",29,"2020-06-01"
"Doncaster Rovers","£2.48m",25,"2020-06-01"
"Portsmouth FC","£3.56m",25,"2020-06-01"
"Burton Albion","£3.24m",23,"2020-06-01"
"Gillingham FC","£2.72m",17,"2020-06-01"
"Bristol Rovers","£3.87m",31,"2020-06-01"
"Northampton Town","£2.68m",29,"2020-06-01"
"Plymouth Argyle","£2.45m",23,"2020-06-01"
"Lincoln City","£2.75m",23,"2020-06-01"
"Peterborough United","£4.55m",29,"2020-06-01"
"Rochdale AFC","£2.77m",24,"2020-06-01"
"Crewe Alexandra","£1.98m",25,"2020-06-01"
"AFC Wimbledon","£1.44m",24,"2020-06-01"
"Accrington Stanley","£1.37m",30,"2020-06-01"
