"Team","Value","Squad size","Date"
"Hull City","£45.23m",26,"2013-08-01"
"Ipswich Town","£11.18m",21,"2013-08-01"
"Blackpool FC","£16.22m",18,"2013-08-01"
"Sunderland AFC","£91.89m",24,"2013-08-01"
"Charlton Athletic","£7.29m",19,"2013-08-01"
"Shrewsbury Town","£2.36m",18,"2013-08-01"
"Fleetwood Town","£3.22m",26,"2013-08-01"
"Milton Keynes Dons","£4.70m",21,"2013-08-01"
"Oxford United","£2.25m",23,"2013-08-01"
"Wigan Athletic","£51.26m",23,"2013-08-01"
"Swindon Town","£3.22m",27,"2013-08-01"
"Doncaster Rovers","£7.20m",30,"2013-08-01"
"Portsmouth FC","£2.93m",21,"2013-08-01"
"Burton Albion","£2.48m",20,"2013-08-01"
"Gillingham FC","£2.18m",23,"2013-08-01"
"Bristol Rovers","£2.59m",25,"2013-08-01"
"Northampton Town","£2.84m",20,"2013-08-01"
"Plymouth Argyle","£2.45m",22,"2013-08-01"
"Lincoln City","£473Th.",20,"2013-08-01"
"Peterborough United","£7.47m",27,"2013-08-01"
"Rochdale AFC","£2.05m",27,"2013-08-01"
"Crewe Alexandra","£2.14m",25,"2013-08-01"
"AFC Wimbledon","£1.87m",21,"2013-08-01"
"Accrington Stanley","£1.49m",18,"2013-08-01"
