"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.83m",26,"2011-03-01"
"Norwich City","£14.13m",26,"2011-03-01"
"Watford FC","£8.55m",24,"2011-03-01"
"Brentford FC","£6.32m",26,"2011-03-01"
"Stoke City","£76.28m",24,"2011-03-01"
"Bristol City","£19.08m",28,"2011-03-01"
"Nottingham Forest","£26.91m",27,"2011-03-01"
"Swansea City","£17.64m",28,"2011-03-01"
"Blackburn Rovers","£74.07m",24,"2011-03-01"
"Reading FC","£19.19m",28,"2011-03-01"
"Cardiff City","£33.98m",26,"2011-03-01"
"Middlesbrough FC","£34.79m",29,"2011-03-01"
"Huddersfield Town","£11.36m",27,"2011-03-01"
"Birmingham City","£81.50m",26,"2011-03-01"
"Derby County","£13.32m",34,"2011-03-01"
"Millwall FC","£11.23m",29,"2011-03-01"
"Preston North End","£18.63m",34,"2011-03-01"
"Sheffield Wednesday","£14.72m",25,"2011-03-01"
"Queens Park Rangers","£32.85m",30,"2011-03-01"
"Barnsley FC","£18.14m",29,"2011-03-01"
"Luton Town","£2.05m",33,"2011-03-01"
"Coventry City","£14.20m",27,"2011-03-01"
"Rotherham United","£3.13m",25,"2011-03-01"
"Wycombe Wanderers","£4.05m",26,"2011-03-01"
