"","Team","Value","Squad size","Date"
"1","Hull City","€27.30m",28,"2012-11-15"
"2","Ipswich Town","€22.90m",29,"2012-11-15"
"3","Blackpool FC","€27.13m",33,"2012-11-15"
"4","Sunderland AFC","€116.00m",24,"2012-11-15"
"5","Shrewsbury Town","€4.90m",28,"2012-11-15"
"6","Charlton Athletic","€11.15m",28,"2012-11-15"
"7","Fleetwood Town","€2.83m",28,"2012-11-15"
"8","Milton Keynes Dons","€5.85m",20,"2012-11-15"
"9","Oxford United","€4.03m",28,"2012-11-15"
"10","Wigan Athletic","€71.25m",24,"2012-11-15"
"11","Swindon Town","€5.33m",25,"2012-11-15"
"12","Doncaster Rovers","€7.75m",24,"2012-11-15"
"13","Portsmouth FC","€6.75m",19,"2012-11-15"
"14","Burton Albion","€2.96m",26,"2012-11-15"
"15","Gillingham FC","€3.60m",29,"2012-11-15"
"16","Bristol Rovers","€5.05m",30,"2012-11-15"
"17","Plymouth Argyle","€3.50m",27,"2012-11-15"
"18","Northampton Town","€3.45m",23,"2012-11-15"
"19","Lincoln City","€1.03m",28,"2012-11-15"
"20","Peterborough United","€9.40m",27,"2012-11-15"
"21","Rochdale AFC","€2.03m",24,"2012-11-15"
"22","Crewe Alexandra","€1.60m",26,"2012-11-15"
"23","AFC Wimbledon","€1.95m",27,"2012-11-15"
"24","Accrington Stanley","€1.70m",28,"2012-11-15"
