"Team","Value","Squad size","Date"
"Ipswich Town","£17.10m",28,"2014-12-15"
"Hull City","£87.98m",26,"2014-12-15"
"Sunderland AFC","£78.35m",24,"2014-12-15"
"Blackpool FC","£16.45m",32,"2014-12-15"
"Charlton Athletic","£16.47m",30,"2014-12-15"
"Milton Keynes Dons","£6.57m",24,"2014-12-15"
"Portsmouth FC","£4.52m",30,"2014-12-15"
"Fleetwood Town","£3.33m",26,"2014-12-15"
"Shrewsbury Town","£3.49m",25,"2014-12-15"
"Swindon Town","£2.97m",26,"2014-12-15"
"Oxford United","£2.34m",30,"2014-12-15"
"Wigan Athletic","£42.44m",29,"2014-12-15"
"Lincoln City","£405Th.",22,"2014-12-15"
"Doncaster Rovers","£4.77m",24,"2014-12-15"
"Gillingham FC","£2.57m",28,"2014-12-15"
"Bristol Rovers","£1.40m",27,"2014-12-15"
"Plymouth Argyle","£1.82m",25,"2014-12-15"
"Burton Albion","£2.42m",26,"2014-12-15"
"Crewe Alexandra","£2.97m",31,"2014-12-15"
"Northampton Town","£3.83m",28,"2014-12-15"
"Peterborough United","£6.73m",23,"2014-12-15"
"Rochdale AFC","£3.53m",26,"2014-12-15"
"AFC Wimbledon","£2.59m",30,"2014-12-15"
"Accrington Stanley","£1.26m",26,"2014-12-15"
