"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.67m",26,"2011-04-15"
"Norwich City","£15.86m",30,"2011-04-15"
"Watford FC","£8.37m",23,"2011-04-15"
"Brentford FC","£6.35m",29,"2011-04-15"
"Cardiff City","£31.50m",28,"2011-04-15"
"Bristol City","£18.41m",29,"2011-04-15"
"Swansea City","£16.52m",27,"2011-04-15"
"Stoke City","£76.37m",26,"2011-04-15"
"Reading FC","£18.25m",26,"2011-04-15"
"Blackburn Rovers","£74.79m",27,"2011-04-15"
"Nottingham Forest","£30.15m",25,"2011-04-15"
"Middlesbrough FC","£31.10m",29,"2011-04-15"
"Derby County","£14.49m",32,"2011-04-15"
"Huddersfield Town","£9.29m",26,"2011-04-15"
"Birmingham City","£81.68m",26,"2011-04-15"
"Millwall FC","£11.36m",28,"2011-04-15"
"Sheffield Wednesday","£16.11m",28,"2011-04-15"
"Preston North End","£20.21m",35,"2011-04-15"
"Queens Park Rangers","£33.17m",31,"2011-04-15"
"Barnsley FC","£15.98m",27,"2011-04-15"
"Luton Town","£2.05m",33,"2011-04-15"
"Coventry City","£14.24m",28,"2011-04-15"
"Rotherham United","£3.22m",28,"2011-04-15"
"Wycombe Wanderers","£3.78m",25,"2011-04-15"
