"Team","Value","Squad size","Date"
"Hull City","£59.15m",25,"2016-01-01"
"Ipswich Town","£19.51m",27,"2016-01-01"
"Blackpool FC","£3.60m",28,"2016-01-01"
"Sunderland AFC","£100.58m",27,"2016-01-01"
"Charlton Athletic","£20.70m",28,"2016-01-01"
"Shrewsbury Town","£4.46m",26,"2016-01-01"
"Fleetwood Town","£3.24m",32,"2016-01-01"
"Milton Keynes Dons","£8.30m",28,"2016-01-01"
"Oxford United","£2.59m",28,"2016-01-01"
"Wigan Athletic","£10.19m",29,"2016-01-01"
"Swindon Town","£4.05m",29,"2016-01-01"
"Doncaster Rovers","£4.52m",26,"2016-01-01"
"Portsmouth FC","£4.84m",26,"2016-01-01"
"Burton Albion","£3.24m",27,"2016-01-01"
"Gillingham FC","£2.34m",27,"2016-01-01"
"Bristol Rovers","£1.22m",28,"2016-01-01"
"Northampton Town","£3.35m",24,"2016-01-01"
"Plymouth Argyle","£2.03m",23,"2016-01-01"
"Lincoln City","£810Th.",23,"2016-01-01"
"Peterborough United","£4.79m",29,"2016-01-01"
"Rochdale AFC","£3.51m",28,"2016-01-01"
"Crewe Alexandra","£2.43m",31,"2016-01-01"
"AFC Wimbledon","£2.07m",25,"2016-01-01"
"Accrington Stanley","£810Th.",28,"2016-01-01"
