"Team","Value","Squad size","Date"
"Liverpool FC","£463.05m",29,"2018-01-01"
"Manchester City","£566.55m",21,"2018-01-01"
"Chelsea FC","£568.71m",26,"2018-01-01"
"Manchester United","£533.48m",26,"2018-01-01"
"Tottenham Hotspur","£495.90m",24,"2018-01-01"
"Arsenal FC","£458.55m",27,"2018-01-01"
"Everton FC","£301.73m",31,"2018-01-01"
"Leicester City","£219.15m",26,"2018-01-01"
"Wolverhampton Wanderers","£66.26m",29,"2018-01-01"
"Aston Villa","£75.83m",30,"2018-01-01"
"West Ham United","£198.45m",24,"2018-01-01"
"Newcastle United","£123.30m",27,"2018-01-01"
"Southampton FC","£230.04m",27,"2018-01-01"
"Brighton & Hove Albion","£89.46m",29,"2018-01-01"
"Fulham FC","£65.93m",25,"2018-01-01"
"Crystal Palace","£171.54m",27,"2018-01-01"
"Leeds United","£39.51m",26,"2018-01-01"
"Sheffield United","£9.92m",27,"2018-01-01"
"Burnley FC","£82.35m",25,"2018-01-01"
"West Bromwich Albion","£137.93m",21,"2018-01-01"
