"","Team","Value","Squad size","Date"
"1","Liverpool FC","€285.50m",23,"2013-12-01"
"2","Manchester City","€472.75m",24,"2013-12-01"
"3","Chelsea FC","€458.75m",25,"2013-12-01"
"4","Manchester United","€404.00m",27,"2013-12-01"
"5","Tottenham Hotspur","€313.00m",24,"2013-12-01"
"6","Arsenal FC","€355.50m",28,"2013-12-01"
"7","Everton FC","€168.75m",26,"2013-12-01"
"8","Leicester City","€26.60m",22,"2013-12-01"
"9","Wolverhampton Wanderers","€24.75m",28,"2013-12-01"
"10","Aston Villa","€105.50m",26,"2013-12-01"
"11","West Ham United","€96.50m",27,"2013-12-01"
"12","Newcastle United","€165.50m",24,"2013-12-01"
"13","Southampton FC","€112.50m",24,"2013-12-01"
"14","Brighton & Hove Albion","€29.03m",29,"2013-12-01"
"15","Fulham FC","€88.00m",24,"2013-12-01"
"16","Crystal Palace","€58.25m",31,"2013-12-01"
"17","Leeds United","€21.80m",27,"2013-12-01"
"18","Sheffield United","€11.33m",29,"2013-12-01"
"19","Burnley FC","€18.48m",22,"2013-12-01"
"20","West Bromwich Albion","€96.75m",26,"2013-12-01"
