"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2010-12-01"
"2","Southend United","€5.15m",25,"2010-12-01"
"3","Bolton Wanderers","€83.25m",26,"2010-12-01"
"4","Oldham Athletic","€4.50m",28,"2010-12-01"
"5","Tranmere Rovers","€4.53m",30,"2010-12-01"
"6","Morecambe FC","€3.93m",26,"2010-12-01"
"7","Grimsby Town","-",NA,"2010-12-01"
"8","Colchester United","€7.13m",30,"2010-12-01"
"9","Leyton Orient","€6.38m",28,"2010-12-01"
"10","Mansfield Town","€1.93m",33,"2010-12-01"
"11","Bradford City","€4.58m",28,"2010-12-01"
"12","Scunthorpe United","€9.33m",28,"2010-12-01"
"13","Barrow AFC","€950Th.",23,"2010-12-01"
"14","Port Vale FC","€2.50m",23,"2010-12-01"
"15","Cheltenham Town","€1.68m",22,"2010-12-01"
"16","Exeter City","€5.65m",33,"2010-12-01"
"17","Carlisle United","€6.10m",28,"2010-12-01"
"18","Crawley Town","€1.43m",29,"2010-12-01"
"19","Newport County","€450Th.",17,"2010-12-01"
"20","Cambridge United","€850Th.",26,"2010-12-01"
"21","Walsall FC","€7.70m",28,"2010-12-01"
"22","Forest Green Rovers","€1.83m",34,"2010-12-01"
"23","Stevenage FC","€4.18m",27,"2010-12-01"
"24","Harrogate Town","€1.28m",18,"2010-12-01"
