"Team","Value","Squad size","Date"
"Salford City","£653Th.",20,"2017-01-01"
"Southend United","£4.77m",26,"2017-01-01"
"Bolton Wanderers","£14.11m",24,"2017-01-01"
"Oldham Athletic","£3.98m",23,"2017-01-01"
"Tranmere Rovers","£1.31m",25,"2017-01-01"
"Morecambe FC","£1.89m",20,"2017-01-01"
"Grimsby Town","£2.45m",27,"2017-01-01"
"Colchester United","£2.99m",27,"2017-01-01"
"Leyton Orient","£5.27m",28,"2017-01-01"
"Mansfield Town","£2.52m",23,"2017-01-01"
"Bradford City","£5.56m",25,"2017-01-01"
"Scunthorpe United","£4.66m",22,"2017-01-01"
"Barrow AFC","£698Th.",22,"2017-01-01"
"Port Vale FC","£4.88m",31,"2017-01-01"
"Cheltenham Town","£1.35m",24,"2017-01-01"
"Exeter City","£3.71m",31,"2017-01-01"
"Carlisle United","£2.66m",24,"2017-01-01"
"Crawley Town","£2.86m",26,"2017-01-01"
"Newport County","£2.05m",28,"2017-01-01"
"Cambridge United","£2.68m",25,"2017-01-01"
"Walsall FC","£3.26m",26,"2017-01-01"
"Forest Green Rovers","£1.42m",22,"2017-01-01"
"Stevenage FC","£2.34m",27,"2017-01-01"
"Harrogate Town","£2.61m",45,"2017-01-01"
