"Team","Value","Squad size","Date"
"AFC Bournemouth","£6.19m",32,"2012-12-15"
"Norwich City","£54.00m",24,"2012-12-15"
"Watford FC","£19.44m",33,"2012-12-15"
"Brentford FC","£5.13m",29,"2012-12-15"
"Stoke City","£83.34m",25,"2012-12-15"
"Bristol City","£17.01m",28,"2012-12-15"
"Nottingham Forest","£35.60m",30,"2012-12-15"
"Swansea City","£66.60m",24,"2012-12-15"
"Blackburn Rovers","£52.25m",33,"2012-12-15"
"Reading FC","£33.98m",26,"2012-12-15"
"Cardiff City","£28.31m",28,"2012-12-15"
"Middlesbrough FC","£30.78m",30,"2012-12-15"
"Huddersfield Town","£14.02m",26,"2012-12-15"
"Birmingham City","£23.85m",27,"2012-12-15"
"Derby County","£10.78m",25,"2012-12-15"
"Millwall FC","£12.47m",27,"2012-12-15"
"Preston North End","£3.89m",27,"2012-12-15"
"Sheffield Wednesday","£15.05m",31,"2012-12-15"
"Queens Park Rangers","£95.40m",27,"2012-12-15"
"Barnsley FC","£9.81m",33,"2012-12-15"
"Luton Town","£1.28m",26,"2012-12-15"
"Coventry City","£7.92m",30,"2012-12-15"
"Rotherham United","£6.48m",28,"2012-12-15"
"Wycombe Wanderers","£3.42m",32,"2012-12-15"
