"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.07bn",22,"2019-09-01"
"2","Manchester City","€1.27bn",24,"2019-09-01"
"3","Chelsea FC","€794.75m",30,"2019-09-01"
"4","Manchester United","€727.25m",27,"2019-09-01"
"5","Tottenham Hotspur","€979.50m",24,"2019-09-01"
"6","Arsenal FC","€658.75m",25,"2019-09-01"
"7","Everton FC","€519.00m",27,"2019-09-01"
"8","Leicester City","€392.25m",29,"2019-09-01"
"9","Wolverhampton Wanderers","€309.60m",27,"2019-09-01"
"10","Aston Villa","€156.00m",25,"2019-09-01"
"11","West Ham United","€344.25m",25,"2019-09-01"
"12","Newcastle United","€252.58m",30,"2019-09-01"
"13","Southampton FC","€267.70m",26,"2019-09-01"
"14","Brighton & Hove Albion","€207.25m",26,"2019-09-01"
"15","Fulham FC","€142.50m",27,"2019-09-01"
"16","Crystal Palace","€231.40m",25,"2019-09-01"
"17","Leeds United","€92.75m",29,"2019-09-01"
"18","Sheffield United","€69.40m",27,"2019-09-01"
"19","Burnley FC","€200.75m",24,"2019-09-01"
"20","West Bromwich Albion","€81.35m",25,"2019-09-01"
