"Team","Value","Squad size","Date"
"Liverpool FC","£389.21m",33,"2016-08-01"
"Manchester City","£487.35m",26,"2016-08-01"
"Chelsea FC","£502.92m",39,"2016-08-01"
"Manchester United","£422.33m",33,"2016-08-01"
"Tottenham Hotspur","£345.47m",28,"2016-08-01"
"Arsenal FC","£444.11m",33,"2016-08-01"
"Everton FC","£218.03m",28,"2016-08-01"
"Leicester City","£147.69m",29,"2016-08-01"
"Wolverhampton Wanderers","£20.75m",26,"2016-08-01"
"Aston Villa","£95.36m",28,"2016-08-01"
"West Ham United","£161.12m",28,"2016-08-01"
"Newcastle United","£147.60m",35,"2016-08-01"
"Brighton & Hove Albion","£32.40m",25,"2016-08-01"
"Southampton FC","£153.90m",24,"2016-08-01"
"Fulham FC","£33.80m",26,"2016-08-01"
"Crystal Palace","£126.54m",28,"2016-08-01"
"Leeds United","£17.01m",20,"2016-08-01"
"Sheffield United","£7.20m",25,"2016-08-01"
"Burnley FC","£44.82m",25,"2016-08-01"
"West Bromwich Albion","£83.34m",22,"2016-08-01"
