"","Team","Value","Squad size","Date"
"1","Hull City","€50.25m",26,"2013-08-01"
"2","Ipswich Town","€12.43m",21,"2013-08-01"
"3","Blackpool FC","€18.03m",18,"2013-08-01"
"4","Sunderland AFC","€102.10m",24,"2013-08-01"
"5","Shrewsbury Town","€2.63m",18,"2013-08-01"
"6","Charlton Athletic","€8.10m",19,"2013-08-01"
"7","Fleetwood Town","€3.58m",26,"2013-08-01"
"8","Milton Keynes Dons","€5.23m",21,"2013-08-01"
"9","Oxford United","€2.50m",23,"2013-08-01"
"10","Wigan Athletic","€56.95m",23,"2013-08-01"
"11","Swindon Town","€3.58m",27,"2013-08-01"
"12","Doncaster Rovers","€8.00m",30,"2013-08-01"
"13","Portsmouth FC","€3.25m",21,"2013-08-01"
"14","Burton Albion","€2.76m",20,"2013-08-01"
"15","Gillingham FC","€2.43m",23,"2013-08-01"
"16","Bristol Rovers","€2.88m",25,"2013-08-01"
"17","Plymouth Argyle","€2.73m",22,"2013-08-01"
"18","Northampton Town","€3.15m",20,"2013-08-01"
"19","Lincoln City","€525Th.",20,"2013-08-01"
"20","Peterborough United","€8.30m",27,"2013-08-01"
"21","Rochdale AFC","€2.28m",27,"2013-08-01"
"22","Crewe Alexandra","€2.38m",25,"2013-08-01"
"23","AFC Wimbledon","€2.08m",21,"2013-08-01"
"24","Accrington Stanley","€1.65m",18,"2013-08-01"
