"","Team","Value","Squad size","Date"
"1","Hull City","€68.95m",26,"2016-02-15"
"2","Ipswich Town","€18.93m",25,"2016-02-15"
"3","Blackpool FC","€4.00m",26,"2016-02-15"
"4","Sunderland AFC","€88.25m",24,"2016-02-15"
"5","Shrewsbury Town","€4.35m",26,"2016-02-15"
"6","Charlton Athletic","€25.20m",30,"2016-02-15"
"7","Fleetwood Town","€5.18m",33,"2016-02-15"
"8","Milton Keynes Dons","€9.50m",26,"2016-02-15"
"9","Oxford United","€3.05m",27,"2016-02-15"
"10","Wigan Athletic","€11.10m",28,"2016-02-15"
"11","Swindon Town","€3.50m",25,"2016-02-15"
"12","Doncaster Rovers","€4.15m",24,"2016-02-15"
"13","Portsmouth FC","€4.28m",23,"2016-02-15"
"14","Burton Albion","€4.10m",25,"2016-02-15"
"15","Gillingham FC","€2.60m",26,"2016-02-15"
"16","Bristol Rovers","€1.90m",26,"2016-02-15"
"17","Plymouth Argyle","€2.58m",20,"2016-02-15"
"18","Northampton Town","€4.25m",24,"2016-02-15"
"19","Lincoln City","€1.18m",24,"2016-02-15"
"20","Peterborough United","€4.15m",27,"2016-02-15"
"21","Rochdale AFC","€3.95m",26,"2016-02-15"
"22","Crewe Alexandra","€2.58m",29,"2016-02-15"
"23","AFC Wimbledon","€2.65m",26,"2016-02-15"
"24","Accrington Stanley","€1.38m",29,"2016-02-15"
