"Team","Value","Squad size","Date"
"Ipswich Town","£15.98m",27,"2017-07-01"
"Hull City","£72.77m",27,"2017-07-01"
"Sunderland AFC","£94.95m",28,"2017-07-01"
"Blackpool FC","£3.53m",28,"2017-07-01"
"Charlton Athletic","£9.50m",25,"2017-07-01"
"Milton Keynes Dons","£4.93m",25,"2017-07-01"
"Portsmouth FC","£3.53m",29,"2017-07-01"
"Fleetwood Town","£4.34m",30,"2017-07-01"
"Shrewsbury Town","£3.08m",23,"2017-07-01"
"Swindon Town","£3.29m",22,"2017-07-01"
"Oxford United","£4.14m",25,"2017-07-01"
"Wigan Athletic","£14.83m",32,"2017-07-01"
"Lincoln City","£720Th.",24,"2017-07-01"
"Doncaster Rovers","£2.70m",24,"2017-07-01"
"Gillingham FC","£4.43m",25,"2017-07-01"
"Bristol Rovers","£2.43m",27,"2017-07-01"
"Plymouth Argyle","£3.31m",23,"2017-07-01"
"Burton Albion","£5.94m",23,"2017-07-01"
"Crewe Alexandra","£2.05m",22,"2017-07-01"
"Northampton Town","£3.89m",20,"2017-07-01"
"Peterborough United","£4.52m",25,"2017-07-01"
"Rochdale AFC","£3.60m",25,"2017-07-01"
"AFC Wimbledon","£3.58m",27,"2017-07-01"
"Accrington Stanley","£1.91m",20,"2017-07-01"
