"Team","Value","Squad size","Date"
"Liverpool FC","£256.95m",23,"2013-11-15"
"Manchester City","£425.48m",24,"2013-11-15"
"Chelsea FC","£412.88m",25,"2013-11-15"
"Manchester United","£366.75m",29,"2013-11-15"
"Tottenham Hotspur","£281.70m",24,"2013-11-15"
"Arsenal FC","£319.95m",28,"2013-11-15"
"Everton FC","£151.43m",26,"2013-11-15"
"Leicester City","£23.94m",23,"2013-11-15"
"Wolverhampton Wanderers","£20.03m",26,"2013-11-15"
"Aston Villa","£93.83m",27,"2013-11-15"
"West Ham United","£86.40m",26,"2013-11-15"
"Newcastle United","£148.95m",24,"2013-11-15"
"Brighton & Hove Albion","£26.17m",30,"2013-11-15"
"Southampton FC","£101.25m",24,"2013-11-15"
"Crystal Palace","£53.33m",32,"2013-11-15"
"Fulham FC","£79.65m",25,"2013-11-15"
"Leeds United","£19.96m",28,"2013-11-15"
"Sheffield United","£9.34m",29,"2013-11-15"
"Burnley FC","£16.63m",22,"2013-11-15"
"West Bromwich Albion","£87.08m",26,"2013-11-15"
