"","Team","Value","Squad size","Date"
"1","Liverpool FC","€387.20m",27,"2016-09-15"
"2","Manchester City","€518.00m",22,"2016-09-15"
"3","Chelsea FC","€507.80m",24,"2016-09-15"
"4","Manchester United","€534.25m",27,"2016-09-15"
"5","Tottenham Hotspur","€370.50m",23,"2016-09-15"
"6","Arsenal FC","€468.50m",29,"2016-09-15"
"7","Everton FC","€239.25m",27,"2016-09-15"
"8","Leicester City","€210.50m",26,"2016-09-15"
"9","Wolverhampton Wanderers","€49.80m",31,"2016-09-15"
"10","Aston Villa","€100.25m",26,"2016-09-15"
"11","West Ham United","€241.50m",27,"2016-09-15"
"12","Newcastle United","€127.35m",27,"2016-09-15"
"13","Southampton FC","€199.00m",27,"2016-09-15"
"14","Brighton & Hove Albion","€47.85m",27,"2016-09-15"
"15","Fulham FC","€55.50m",25,"2016-09-15"
"16","Crystal Palace","€161.75m",25,"2016-09-15"
"17","Leeds United","€34.15m",26,"2016-09-15"
"18","Sheffield United","€6.78m",25,"2016-09-15"
"19","Burnley FC","€70.00m",22,"2016-09-15"
"20","West Bromwich Albion","€107.60m",22,"2016-09-15"
