"Team","Value","Squad size","Date"
"Ipswich Town","£16.65m",24,"2017-01-15"
"Hull City","£88.97m",28,"2017-01-15"
"Sunderland AFC","£89.78m",26,"2017-01-15"
"Blackpool FC","£2.95m",24,"2017-01-15"
"Charlton Athletic","£13.55m",30,"2017-01-15"
"Milton Keynes Dons","£4.73m",23,"2017-01-15"
"Portsmouth FC","£3.53m",27,"2017-01-15"
"Fleetwood Town","£4.64m",33,"2017-01-15"
"Shrewsbury Town","£3.47m",24,"2017-01-15"
"Swindon Town","£4.59m",28,"2017-01-15"
"Oxford United","£4.05m",26,"2017-01-15"
"Wigan Athletic","£16.40m",27,"2017-01-15"
"Lincoln City","£945Th.",26,"2017-01-15"
"Doncaster Rovers","£2.93m",25,"2017-01-15"
"Gillingham FC","£4.61m",26,"2017-01-15"
"Bristol Rovers","£3.04m",30,"2017-01-15"
"Plymouth Argyle","£3.74m",26,"2017-01-15"
"Burton Albion","£8.96m",25,"2017-01-15"
"Crewe Alexandra","£2.23m",21,"2017-01-15"
"Northampton Town","£5.09m",24,"2017-01-15"
"Peterborough United","£3.74m",25,"2017-01-15"
"Rochdale AFC","£3.67m",27,"2017-01-15"
"AFC Wimbledon","£2.93m",22,"2017-01-15"
"Accrington Stanley","£2.43m",26,"2017-01-15"
