"","Team","Value","Squad size","Date"
"1","Liverpool FC","€241.50m",23,"2013-03-01"
"2","Manchester City","€433.25m",24,"2013-03-01"
"3","Chelsea FC","€386.75m",24,"2013-03-01"
"4","Manchester United","€421.25m",26,"2013-03-01"
"5","Tottenham Hotspur","€266.50m",23,"2013-03-01"
"6","Arsenal FC","€281.50m",24,"2013-03-01"
"7","Everton FC","€137.75m",23,"2013-03-01"
"8","Leicester City","€28.10m",26,"2013-03-01"
"9","Wolverhampton Wanderers","€64.80m",30,"2013-03-01"
"10","Aston Villa","€108.00m",28,"2013-03-01"
"11","West Ham United","€94.00m",25,"2013-03-01"
"12","Newcastle United","€174.50m",29,"2013-03-01"
"13","Southampton FC","€77.00m",23,"2013-03-01"
"14","Brighton & Hove Albion","€25.93m",30,"2013-03-01"
"15","Fulham FC","€80.25m",29,"2013-03-01"
"16","Crystal Palace","€21.45m",30,"2013-03-01"
"17","Leeds United","€20.65m",25,"2013-03-01"
"18","Sheffield United","€9.13m",28,"2013-03-01"
"19","Burnley FC","€20.43m",27,"2013-03-01"
"20","West Bromwich Albion","€87.25m",24,"2013-03-01"
