"Team","Value","Squad size","Date"
"AFC Bournemouth","£6.21m",33,"2012-09-15"
"Norwich City","£58.50m",30,"2012-09-15"
"Watford FC","£20.97m",35,"2012-09-15"
"Brentford FC","£4.12m",26,"2012-09-15"
"Stoke City","£87.84m",29,"2012-09-15"
"Bristol City","£14.90m",28,"2012-09-15"
"Nottingham Forest","£23.22m",25,"2012-09-15"
"Swansea City","£65.48m",26,"2012-09-15"
"Blackburn Rovers","£45.95m",33,"2012-09-15"
"Reading FC","£33.08m",24,"2012-09-15"
"Cardiff City","£28.76m",29,"2012-09-15"
"Middlesbrough FC","£30.78m",30,"2012-09-15"
"Huddersfield Town","£11.95m",25,"2012-09-15"
"Birmingham City","£24.08m",24,"2012-09-15"
"Derby County","£11.23m",27,"2012-09-15"
"Millwall FC","£12.02m",27,"2012-09-15"
"Preston North End","£4.25m",26,"2012-09-15"
"Sheffield Wednesday","£18.20m",30,"2012-09-15"
"Queens Park Rangers","£97.20m",29,"2012-09-15"
"Barnsley FC","£8.55m",29,"2012-09-15"
"Luton Town","£1.44m",26,"2012-09-15"
"Coventry City","£9.00m",28,"2012-09-15"
"Rotherham United","£5.13m",22,"2012-09-15"
"Wycombe Wanderers","£4.07m",29,"2012-09-15"
