"Team","Value","Squad size","Date"
"Ipswich Town","£17.03m",25,"2016-02-15"
"Hull City","£62.06m",26,"2016-02-15"
"Sunderland AFC","£79.43m",24,"2016-02-15"
"Blackpool FC","£3.60m",26,"2016-02-15"
"Charlton Athletic","£22.68m",30,"2016-02-15"
"Milton Keynes Dons","£8.55m",26,"2016-02-15"
"Portsmouth FC","£3.85m",23,"2016-02-15"
"Fleetwood Town","£4.66m",33,"2016-02-15"
"Shrewsbury Town","£3.92m",26,"2016-02-15"
"Swindon Town","£3.15m",25,"2016-02-15"
"Oxford United","£2.75m",27,"2016-02-15"
"Wigan Athletic","£9.99m",28,"2016-02-15"
"Lincoln City","£1.06m",24,"2016-02-15"
"Doncaster Rovers","£3.74m",24,"2016-02-15"
"Gillingham FC","£2.34m",26,"2016-02-15"
"Bristol Rovers","£1.71m",26,"2016-02-15"
"Plymouth Argyle","£2.32m",20,"2016-02-15"
"Burton Albion","£3.69m",25,"2016-02-15"
"Crewe Alexandra","£2.32m",29,"2016-02-15"
"Northampton Town","£3.83m",24,"2016-02-15"
"Peterborough United","£3.74m",27,"2016-02-15"
"Rochdale AFC","£3.56m",26,"2016-02-15"
"AFC Wimbledon","£2.39m",26,"2016-02-15"
"Accrington Stanley","£1.24m",29,"2016-02-15"
