"","Team","Value","Squad size","Date"
"1","Hull City","€59.35m",20,"2016-08-15"
"2","Ipswich Town","€17.50m",27,"2016-08-15"
"3","Blackpool FC","€3.33m",25,"2016-08-15"
"4","Sunderland AFC","€93.50m",24,"2016-08-15"
"5","Shrewsbury Town","€4.38m",23,"2016-08-15"
"6","Charlton Athletic","€14.05m",29,"2016-08-15"
"7","Fleetwood Town","€4.23m",26,"2016-08-15"
"8","Milton Keynes Dons","€6.80m",26,"2016-08-15"
"9","Oxford United","€4.05m",26,"2016-08-15"
"10","Wigan Athletic","€14.63m",28,"2016-08-15"
"11","Swindon Town","€2.68m",23,"2016-08-15"
"12","Doncaster Rovers","€3.43m",26,"2016-08-15"
"13","Portsmouth FC","€4.15m",30,"2016-08-15"
"14","Burton Albion","€6.23m",24,"2016-08-15"
"15","Gillingham FC","€5.38m",27,"2016-08-15"
"16","Bristol Rovers","€2.23m",28,"2016-08-15"
"17","Plymouth Argyle","€3.88m",22,"2016-08-15"
"18","Northampton Town","€5.30m",25,"2016-08-15"
"19","Lincoln City","€750Th.",24,"2016-08-15"
"20","Peterborough United","€4.75m",28,"2016-08-15"
"21","Rochdale AFC","€3.78m",26,"2016-08-15"
"22","Crewe Alexandra","€2.13m",20,"2016-08-15"
"23","AFC Wimbledon","€2.78m",25,"2016-08-15"
"24","Accrington Stanley","€2.78m",28,"2016-08-15"
