"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.15m",27,"2013-04-01"
"Norwich City","£56.48m",24,"2013-04-01"
"Watford FC","£21.83m",27,"2013-04-01"
"Brentford FC","£6.03m",29,"2013-04-01"
"Stoke City","£85.73m",24,"2013-04-01"
"Bristol City","£14.85m",23,"2013-04-01"
"Nottingham Forest","£24.03m",26,"2013-04-01"
"Swansea City","£78.08m",22,"2013-04-01"
"Blackburn Rovers","£50.45m",33,"2013-04-01"
"Reading FC","£39.38m",29,"2013-04-01"
"Cardiff City","£31.41m",29,"2013-04-01"
"Middlesbrough FC","£30.78m",31,"2013-04-01"
"Huddersfield Town","£13.10m",25,"2013-04-01"
"Birmingham City","£23.45m",25,"2013-04-01"
"Derby County","£13.73m",28,"2013-04-01"
"Millwall FC","£11.12m",27,"2013-04-01"
"Preston North End","£4.34m",23,"2013-04-01"
"Sheffield Wednesday","£16.88m",28,"2013-04-01"
"Queens Park Rangers","£98.55m",28,"2013-04-01"
"Barnsley FC","£7.88m",29,"2013-04-01"
"Luton Town","£1.89m",29,"2013-04-01"
"Coventry City","£7.88m",26,"2013-04-01"
"Rotherham United","£5.54m",21,"2013-04-01"
"Wycombe Wanderers","£3.20m",31,"2013-04-01"
