"","Team","Value","Squad size","Date"
"1","Liverpool FC","€285.50m",24,"2014-01-01"
"2","Manchester City","€473.50m",26,"2014-01-01"
"3","Chelsea FC","€459.50m",26,"2014-01-01"
"4","Manchester United","€408.50m",32,"2014-01-01"
"5","Tottenham Hotspur","€315.50m",25,"2014-01-01"
"6","Arsenal FC","€355.50m",30,"2014-01-01"
"7","Everton FC","€168.30m",26,"2014-01-01"
"8","Leicester City","€29.35m",26,"2014-01-01"
"9","Wolverhampton Wanderers","€23.65m",28,"2014-01-01"
"10","Aston Villa","€108.25m",28,"2014-01-01"
"11","West Ham United","€96.25m",27,"2014-01-01"
"12","Newcastle United","€167.25m",26,"2014-01-01"
"13","Southampton FC","€112.25m",23,"2014-01-01"
"14","Brighton & Hove Albion","€26.08m",28,"2014-01-01"
"15","Fulham FC","€98.50m",26,"2014-01-01"
"16","Crystal Palace","€59.25m",32,"2014-01-01"
"17","Leeds United","€21.25m",28,"2014-01-01"
"18","Sheffield United","€8.98m",24,"2014-01-01"
"19","Burnley FC","€18.48m",22,"2014-01-01"
"20","West Bromwich Albion","€97.75m",27,"2014-01-01"
