"Team","Value","Squad size","Date"
"Salford City","£90Th.",6,"2014-04-15"
"Southend United","£2.97m",26,"2014-04-15"
"Bolton Wanderers","£33.84m",26,"2014-04-15"
"Oldham Athletic","£4.46m",26,"2014-04-15"
"Tranmere Rovers","£2.77m",24,"2014-04-15"
"Morecambe FC","£2.05m",27,"2014-04-15"
"Grimsby Town","£698Th.",22,"2014-04-15"
"Colchester United","£3.29m",25,"2014-04-15"
"Leyton Orient","£5.78m",23,"2014-04-15"
"Mansfield Town","£1.51m",28,"2014-04-15"
"Bradford City","£6.14m",27,"2014-04-15"
"Scunthorpe United","£4.14m",27,"2014-04-15"
"Barrow AFC","£540Th.",20,"2014-04-15"
"Port Vale FC","£3.24m",24,"2014-04-15"
"Cheltenham Town","£1.78m",22,"2014-04-15"
"Exeter City","£2.68m",22,"2014-04-15"
"Carlisle United","£3.33m",28,"2014-04-15"
"Crawley Town","£3.35m",20,"2014-04-15"
"Newport County","£2.30m",27,"2014-04-15"
"Cambridge United","£1.08m",27,"2014-04-15"
"Walsall FC","£3.87m",24,"2014-04-15"
"Forest Green Rovers","£1.49m",26,"2014-04-15"
"Stevenage FC","£3.96m",30,"2014-04-15"
"Harrogate Town","£2.00m",34,"2014-04-15"
