"Team","Value","Squad size","Date"
"Hull City","£16.02m",29,"2012-03-15"
"Ipswich Town","£16.07m",25,"2012-03-15"
"Blackpool FC","£19.80m",27,"2012-03-15"
"Sunderland AFC","£102.83m",26,"2012-03-15"
"Charlton Athletic","£8.46m",24,"2012-03-15"
"Shrewsbury Town","£3.31m",22,"2012-03-15"
"Fleetwood Town","£608Th.",30,"2012-03-15"
"Milton Keynes Dons","£6.37m",22,"2012-03-15"
"Oxford United","£5.87m",27,"2012-03-15"
"Wigan Athletic","£65.48m",25,"2012-03-15"
"Swindon Town","£3.94m",29,"2012-03-15"
"Doncaster Rovers","£14.76m",34,"2012-03-15"
"Portsmouth FC","£13.23m",21,"2012-03-15"
"Burton Albion","£2.99m",28,"2012-03-15"
"Gillingham FC","£3.38m",30,"2012-03-15"
"Bristol Rovers","£4.64m",28,"2012-03-15"
"Northampton Town","£5.33m",25,"2012-03-15"
"Plymouth Argyle","£5.02m",30,"2012-03-15"
"Lincoln City","£1.91m",31,"2012-03-15"
"Peterborough United","£6.82m",19,"2012-03-15"
"Rochdale AFC","£4.50m",26,"2012-03-15"
"Crewe Alexandra","£990Th.",28,"2012-03-15"
"AFC Wimbledon","£1.60m",29,"2012-03-15"
"Accrington Stanley","£1.96m",23,"2012-03-15"
