"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€3.93m",32,"2012-02-01"
"2","Norwich City","€30.10m",25,"2012-02-01"
"3","Watford FC","€15.38m",28,"2012-02-01"
"4","Brentford FC","€5.88m",28,"2012-02-01"
"5","Cardiff City","€28.43m",29,"2012-02-01"
"6","Bristol City","€24.50m",31,"2012-02-01"
"7","Swansea City","€47.25m",30,"2012-02-01"
"8","Reading FC","€20.20m",31,"2012-02-01"
"9","Stoke City","€108.00m",27,"2012-02-01"
"10","Blackburn Rovers","€84.25m",32,"2012-02-01"
"11","Nottingham Forest","€28.55m",26,"2012-02-01"
"12","Middlesbrough FC","€30.70m",28,"2012-02-01"
"13","Derby County","€10.20m",25,"2012-02-01"
"14","Huddersfield Town","€13.08m",30,"2012-02-01"
"15","Birmingham City","€29.03m",22,"2012-02-01"
"16","Millwall FC","€11.43m",32,"2012-02-01"
"17","Sheffield Wednesday","€13.18m",25,"2012-02-01"
"18","Preston North End","€10.23m",33,"2012-02-01"
"19","Queens Park Rangers","€98.18m",42,"2012-02-01"
"20","Barnsley FC","€10.30m",25,"2012-02-01"
"21","Luton Town","€1.05m",25,"2012-02-01"
"22","Coventry City","€9.25m",23,"2012-02-01"
"23","Rotherham United","€3.58m",23,"2012-02-01"
"24","Wycombe Wanderers","€5.95m",25,"2012-02-01"
