"Team","Value","Squad size","Date"
"AFC Bournemouth","£8.03m",32,"2013-07-01"
"Norwich City","£65.25m",23,"2013-07-01"
"Watford FC","£7.02m",17,"2013-07-01"
"Brentford FC","£4.32m",24,"2013-07-01"
"Cardiff City","£32.99m",27,"2013-07-01"
"Bristol City","£12.40m",23,"2013-07-01"
"Swansea City","£84.60m",25,"2013-07-01"
"Reading FC","£41.45m",27,"2013-07-01"
"Stoke City","£92.07m",24,"2013-07-01"
"Blackburn Rovers","£42.89m",35,"2013-07-01"
"Nottingham Forest","£23.49m",28,"2013-07-01"
"Middlesbrough FC","£22.23m",30,"2013-07-01"
"Derby County","£15.53m",31,"2013-07-01"
"Huddersfield Town","£11.09m",26,"2013-07-01"
"Birmingham City","£14.40m",26,"2013-07-01"
"Millwall FC","£11.79m",26,"2013-07-01"
"Sheffield Wednesday","£9.41m",26,"2013-07-01"
"Preston North End","£5.78m",25,"2013-07-01"
"Queens Park Rangers","£101.07m",28,"2013-07-01"
"Barnsley FC","£7.07m",27,"2013-07-01"
"Luton Town","£2.32m",34,"2013-07-01"
"Coventry City","£5.81m",25,"2013-07-01"
"Rotherham United","£5.63m",25,"2013-07-01"
"Wycombe Wanderers","£2.57m",26,"2013-07-01"
