"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.10m",25,"2011-05-15"
"2","Norwich City","€18.40m",32,"2011-05-15"
"3","Watford FC","€9.35m",25,"2011-05-15"
"4","Brentford FC","€6.40m",26,"2011-05-15"
"5","Cardiff City","€35.25m",29,"2011-05-15"
"6","Bristol City","€20.45m",28,"2011-05-15"
"7","Swansea City","€18.35m",27,"2011-05-15"
"8","Reading FC","€20.88m",30,"2011-05-15"
"9","Stoke City","€84.85m",26,"2011-05-15"
"10","Blackburn Rovers","€83.10m",27,"2011-05-15"
"11","Nottingham Forest","€33.80m",27,"2011-05-15"
"12","Middlesbrough FC","€34.30m",28,"2011-05-15"
"13","Derby County","€16.20m",33,"2011-05-15"
"14","Huddersfield Town","€10.13m",25,"2011-05-15"
"15","Birmingham City","€90.75m",26,"2011-05-15"
"16","Millwall FC","€10.38m",26,"2011-05-15"
"17","Sheffield Wednesday","€17.90m",28,"2011-05-15"
"18","Preston North End","€19.95m",33,"2011-05-15"
"19","Queens Park Rangers","€39.35m",33,"2011-05-15"
"20","Barnsley FC","€15.25m",26,"2011-05-15"
"21","Luton Town","€2.28m",33,"2011-05-15"
"22","Coventry City","€15.83m",28,"2011-05-15"
"23","Rotherham United","€3.18m",27,"2011-05-15"
"24","Wycombe Wanderers","€4.25m",28,"2011-05-15"
