"Team","Value","Squad size","Date"
"Liverpool FC","£881.51m",29,"2020-06-15"
"Manchester City","£922.46m",27,"2020-06-15"
"Chelsea FC","£610.20m",26,"2020-06-15"
"Manchester United","£583.18m",29,"2020-06-15"
"Tottenham Hotspur","£642.96m",28,"2020-06-15"
"Arsenal FC","£514.22m",26,"2020-06-15"
"Everton FC","£379.49m",31,"2020-06-15"
"Leicester City","£367.07m",28,"2020-06-15"
"Wolverhampton Wanderers","£268.20m",27,"2020-06-15"
"Aston Villa","£202.10m",31,"2020-06-15"
"West Ham United","£263.66m",27,"2020-06-15"
"Newcastle United","£227.95m",35,"2020-06-15"
"Brighton & Hove Albion","£165.51m",26,"2020-06-15"
"Southampton FC","£174.96m",25,"2020-06-15"
"Crystal Palace","£156.15m",24,"2020-06-15"
"Fulham FC","£89.73m",25,"2020-06-15"
"Leeds United","£75.92m",32,"2020-06-15"
"Sheffield United","£121.86m",32,"2020-06-15"
"Burnley FC","£142.88m",24,"2020-06-15"
"West Bromwich Albion","£67.57m",29,"2020-06-15"
