"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€110.55m",26,"2017-02-15"
"2","Norwich City","€69.10m",28,"2017-02-15"
"3","Watford FC","€131.00m",26,"2017-02-15"
"4","Brentford FC","€23.55m",23,"2017-02-15"
"5","Cardiff City","€34.65m",24,"2017-02-15"
"6","Bristol City","€20.95m",26,"2017-02-15"
"7","Swansea City","€123.85m",27,"2017-02-15"
"8","Reading FC","€38.65m",32,"2017-02-15"
"9","Stoke City","€174.75m",25,"2017-02-15"
"10","Blackburn Rovers","€21.60m",24,"2017-02-15"
"11","Nottingham Forest","€48.15m",30,"2017-02-15"
"12","Middlesbrough FC","€95.75m",25,"2017-02-15"
"13","Derby County","€63.00m",26,"2017-02-15"
"14","Huddersfield Town","€19.55m",25,"2017-02-15"
"15","Birmingham City","€25.40m",27,"2017-02-15"
"16","Millwall FC","€7.13m",23,"2017-02-15"
"17","Sheffield Wednesday","€62.50m",29,"2017-02-15"
"18","Preston North End","€17.20m",26,"2017-02-15"
"19","Queens Park Rangers","€36.25m",26,"2017-02-15"
"20","Barnsley FC","€9.40m",27,"2017-02-15"
"21","Luton Town","€4.15m",28,"2017-02-15"
"22","Coventry City","€5.75m",28,"2017-02-15"
"23","Rotherham United","€13.23m",30,"2017-02-15"
"24","Wycombe Wanderers","€3.40m",25,"2017-02-15"
