"","Team","Value","Squad size","Date"
"1","Liverpool FC","€269.50m",29,"2013-07-01"
"2","Manchester City","€452.25m",24,"2013-07-01"
"3","Chelsea FC","€474.00m",32,"2013-07-01"
"4","Manchester United","€446.75m",31,"2013-07-01"
"5","Tottenham Hotspur","€276.25m",30,"2013-07-01"
"6","Arsenal FC","€302.40m",32,"2013-07-01"
"7","Everton FC","€136.25m",21,"2013-07-01"
"8","Leicester City","€29.30m",31,"2013-07-01"
"9","Wolverhampton Wanderers","€42.00m",29,"2013-07-01"
"10","Aston Villa","€113.50m",31,"2013-07-01"
"11","West Ham United","€90.50m",26,"2013-07-01"
"12","Newcastle United","€173.50m",28,"2013-07-01"
"13","Southampton FC","€89.00m",28,"2013-07-01"
"14","Brighton & Hove Albion","€20.05m",30,"2013-07-01"
"15","Fulham FC","€75.75m",22,"2013-07-01"
"16","Crystal Palace","€22.25m",27,"2013-07-01"
"17","Leeds United","€19.40m",28,"2013-07-01"
"18","Sheffield United","€9.65m",29,"2013-07-01"
"19","Burnley FC","€17.78m",26,"2013-07-01"
"20","West Bromwich Albion","€62.75m",21,"2013-07-01"
