"Team","Value","Squad size","Date"
"Ipswich Town","£12.15m",24,"2018-07-15"
"Hull City","£38.57m",22,"2018-07-15"
"Sunderland AFC","£46.62m",24,"2018-07-15"
"Blackpool FC","£3.40m",24,"2018-07-15"
"Charlton Athletic","£6.93m",20,"2018-07-15"
"Milton Keynes Dons","£5.09m",25,"2018-07-15"
"Portsmouth FC","£3.20m",22,"2018-07-15"
"Fleetwood Town","£5.00m",25,"2018-07-15"
"Shrewsbury Town","£2.25m",26,"2018-07-15"
"Swindon Town","£2.07m",22,"2018-07-15"
"Oxford United","£4.68m",25,"2018-07-15"
"Wigan Athletic","£9.74m",30,"2018-07-15"
"Lincoln City","£2.84m",19,"2018-07-15"
"Doncaster Rovers","£2.90m",25,"2018-07-15"
"Gillingham FC","£2.75m",26,"2018-07-15"
"Bristol Rovers","£3.24m",23,"2018-07-15"
"Plymouth Argyle","£4.23m",33,"2018-07-15"
"Burton Albion","£5.47m",23,"2018-07-15"
"Crewe Alexandra","£1.82m",28,"2018-07-15"
"Northampton Town","£4.14m",24,"2018-07-15"
"Peterborough United","£4.61m",30,"2018-07-15"
"Rochdale AFC","£2.79m",24,"2018-07-15"
"AFC Wimbledon","£2.72m",23,"2018-07-15"
"Accrington Stanley","£1.85m",22,"2018-07-15"
