"","Team","Value","Squad size","Date"
"1","Hull City","€27.40m",24,"2011-02-15"
"2","Ipswich Town","€25.40m",28,"2011-02-15"
"3","Blackpool FC","€48.15m",30,"2011-02-15"
"4","Sunderland AFC","€118.75m",23,"2011-02-15"
"5","Shrewsbury Town","€4.95m",27,"2011-02-15"
"6","Charlton Athletic","€10.80m",29,"2011-02-15"
"7","Fleetwood Town","€1.95m",30,"2011-02-15"
"8","Milton Keynes Dons","€5.15m",20,"2011-02-15"
"9","Oxford United","€3.75m",24,"2011-02-15"
"10","Wigan Athletic","€71.00m",24,"2011-02-15"
"11","Swindon Town","€6.30m",27,"2011-02-15"
"12","Doncaster Rovers","€13.58m",30,"2011-02-15"
"13","Portsmouth FC","€28.35m",22,"2011-02-15"
"14","Burton Albion","€4.20m",26,"2011-02-15"
"15","Gillingham FC","€5.03m",28,"2011-02-15"
"16","Bristol Rovers","€7.28m",28,"2011-02-15"
"17","Plymouth Argyle","€10.40m",24,"2011-02-15"
"18","Northampton Town","€4.55m",31,"2011-02-15"
"19","Lincoln City","€4.03m",27,"2011-02-15"
"20","Peterborough United","€7.65m",28,"2011-02-15"
"21","Rochdale AFC","€4.48m",28,"2011-02-15"
"22","Crewe Alexandra","€1.80m",26,"2011-02-15"
"23","AFC Wimbledon","€475Th.",30,"2011-02-15"
"24","Accrington Stanley","€1.88m",27,"2011-02-15"
