"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.24m",29,"2013-05-15"
"Norwich City","£57.83m",24,"2013-05-15"
"Watford FC","£24.98m",31,"2013-05-15"
"Brentford FC","£6.03m",28,"2013-05-15"
"Cardiff City","£29.61m",28,"2013-05-15"
"Bristol City","£14.85m",24,"2013-05-15"
"Swansea City","£78.53m",23,"2013-05-15"
"Stoke City","£85.73m",24,"2013-05-15"
"Reading FC","£40.95m",30,"2013-05-15"
"Blackburn Rovers","£45.05m",32,"2013-05-15"
"Nottingham Forest","£22.46m",25,"2013-05-15"
"Middlesbrough FC","£30.11m",31,"2013-05-15"
"Derby County","£13.50m",27,"2013-05-15"
"Huddersfield Town","£13.28m",27,"2013-05-15"
"Birmingham City","£22.77m",25,"2013-05-15"
"Millwall FC","£12.60m",31,"2013-05-15"
"Sheffield Wednesday","£12.83m",26,"2013-05-15"
"Preston North End","£4.34m",23,"2013-05-15"
"Queens Park Rangers","£99.00m",28,"2013-05-15"
"Barnsley FC","£7.92m",31,"2013-05-15"
"Luton Town","£1.89m",29,"2013-05-15"
"Coventry City","£8.01m",29,"2013-05-15"
"Rotherham United","£5.54m",22,"2013-05-15"
"Wycombe Wanderers","£3.20m",31,"2013-05-15"
