"","Team","Value","Squad size","Date"
"1","Salford City","€625Th.",11,"2015-04-01"
"2","Southend United","€3.53m",26,"2015-04-01"
"3","Bolton Wanderers","€26.70m",32,"2015-04-01"
"4","Oldham Athletic","€6.03m",28,"2015-04-01"
"5","Tranmere Rovers","€3.85m",27,"2015-04-01"
"6","Morecambe FC","€2.48m",25,"2015-04-01"
"7","Grimsby Town","€1.25m",27,"2015-04-01"
"8","Colchester United","€4.48m",29,"2015-04-01"
"9","Leyton Orient","€7.60m",29,"2015-04-01"
"10","Mansfield Town","€2.00m",27,"2015-04-01"
"11","Bradford City","€5.70m",22,"2015-04-01"
"12","Scunthorpe United","€4.60m",26,"2015-04-01"
"13","Barrow AFC","€1.33m",29,"2015-04-01"
"14","Port Vale FC","€3.95m",28,"2015-04-01"
"15","Cheltenham Town","€3.18m",28,"2015-04-01"
"16","Exeter City","€3.85m",28,"2015-04-01"
"17","Carlisle United","€3.80m",28,"2015-04-01"
"18","Crawley Town","€4.78m",26,"2015-04-01"
"19","Newport County","€1.25m",23,"2015-04-01"
"20","Cambridge United","€2.80m",28,"2015-04-01"
"21","Walsall FC","€3.18m",25,"2015-04-01"
"22","Forest Green Rovers","€1.98m",23,"2015-04-01"
"23","Stevenage FC","€2.65m",32,"2015-04-01"
"24","Harrogate Town","€2.35m",38,"2015-04-01"
