"Team","Value","Squad size","Date"
"Liverpool FC","£259.20m",24,"2013-10-01"
"Manchester City","£425.48m",25,"2013-10-01"
"Chelsea FC","£412.88m",25,"2013-10-01"
"Manchester United","£362.70m",27,"2013-10-01"
"Tottenham Hotspur","£281.70m",24,"2013-10-01"
"Arsenal FC","£318.60m",28,"2013-10-01"
"Everton FC","£151.20m",25,"2013-10-01"
"Leicester City","£24.62m",26,"2013-10-01"
"Wolverhampton Wanderers","£18.27m",23,"2013-10-01"
"Aston Villa","£96.53m",28,"2013-10-01"
"West Ham United","£85.50m",26,"2013-10-01"
"Newcastle United","£151.20m",26,"2013-10-01"
"Brighton & Hove Albion","£24.77m",27,"2013-10-01"
"Southampton FC","£100.80m",23,"2013-10-01"
"Fulham FC","£79.65m",25,"2013-10-01"
"Crystal Palace","£54.68m",33,"2013-10-01"
"Leeds United","£18.68m",25,"2013-10-01"
"Sheffield United","£8.87m",29,"2013-10-01"
"Burnley FC","£16.85m",22,"2013-10-01"
"West Bromwich Albion","£88.88m",28,"2013-10-01"
