"Team","Value","Squad size","Date"
"Liverpool FC","£247.50m",24,"2010-11-01"
"Manchester City","£324.27m",27,"2010-11-01"
"Chelsea FC","£324.00m",22,"2010-11-01"
"Manchester United","£332.55m",29,"2010-11-01"
"Tottenham Hotspur","£254.43m",28,"2010-11-01"
"Arsenal FC","£272.70m",24,"2010-11-01"
"Everton FC","£158.76m",22,"2010-11-01"
"Leicester City","£29.57m",35,"2010-11-01"
"Wolverhampton Wanderers","£63.90m",25,"2010-11-01"
"Aston Villa","£127.94m",26,"2010-11-01"
"West Ham United","£104.99m",29,"2010-11-01"
"Newcastle United","£70.88m",27,"2010-11-01"
"Southampton FC","£14.24m",30,"2010-11-01"
"Brighton & Hove Albion","£5.36m",26,"2010-11-01"
"Fulham FC","£90.23m",27,"2010-11-01"
"Crystal Palace","£15.66m",30,"2010-11-01"
"Leeds United","£24.82m",33,"2010-11-01"
"Sheffield United","£25.70m",26,"2010-11-01"
"Burnley FC","£31.14m",29,"2010-11-01"
"West Bromwich Albion","£64.13m",26,"2010-11-01"
