"Team","Value","Squad size","Date"
"Liverpool FC","£413.10m",33,"2017-07-15"
"Manchester City","£583.74m",31,"2017-07-15"
"Chelsea FC","£554.22m",35,"2017-07-15"
"Manchester United","£471.38m",27,"2017-07-15"
"Tottenham Hotspur","£416.70m",22,"2017-07-15"
"Arsenal FC","£532.80m",34,"2017-07-15"
"Everton FC","£264.38m",31,"2017-07-15"
"Leicester City","£189.00m",25,"2017-07-15"
"Wolverhampton Wanderers","£58.97m",34,"2017-07-15"
"Aston Villa","£96.08m",30,"2017-07-15"
"West Ham United","£176.31m",25,"2017-07-15"
"Newcastle United","£122.40m",31,"2017-07-15"
"Southampton FC","£215.10m",27,"2017-07-15"
"Brighton & Hove Albion","£51.98m",27,"2017-07-15"
"Fulham FC","£42.57m",21,"2017-07-15"
"Crystal Palace","£150.17m",25,"2017-07-15"
"Leeds United","£39.87m",28,"2017-07-15"
"Sheffield United","£9.18m",24,"2017-07-15"
"Burnley FC","£73.58m",24,"2017-07-15"
"West Bromwich Albion","£93.38m",20,"2017-07-15"
