"Team","Value","Squad size","Date"
"Salford City","£1.98m",26,"2019-07-15"
"Southend United","£4.84m",25,"2019-07-15"
"Bolton Wanderers","£8.64m",18,"2019-07-15"
"Oldham Athletic","£2.93m",18,"2019-07-15"
"Tranmere Rovers","£2.59m",25,"2019-07-15"
"Morecambe FC","£1.76m",21,"2019-07-15"
"Grimsby Town","£2.39m",22,"2019-07-15"
"Colchester United","£2.05m",24,"2019-07-15"
"Leyton Orient","£1.73m",26,"2019-07-15"
"Mansfield Town","£2.95m",23,"2019-07-15"
"Bradford City","£4.61m",28,"2019-07-15"
"Scunthorpe United","£4.95m",27,"2019-07-15"
"Barrow AFC","£1.28m",27,"2019-07-15"
"Port Vale FC","£1.85m",21,"2019-07-15"
"Cheltenham Town","£2.14m",20,"2019-07-15"
"Exeter City","£4.10m",34,"2019-07-15"
"Carlisle United","£1.98m",16,"2019-07-15"
"Crawley Town","£1.98m",27,"2019-07-15"
"Newport County","£1.35m",22,"2019-07-15"
"Cambridge United","£1.17m",22,"2019-07-15"
"Walsall FC","£1.87m",28,"2019-07-15"
"Forest Green Rovers","£2.21m",21,"2019-07-15"
"Stevenage FC","£1.10m",21,"2019-07-15"
"Harrogate Town","£473Th.",20,"2019-07-15"
