"Team","Value","Squad size","Date"
"Liverpool FC","£411.75m",31,"2017-08-01"
"Manchester City","£577.80m",30,"2017-08-01"
"Chelsea FC","£544.55m",30,"2017-08-01"
"Manchester United","£502.97m",29,"2017-08-01"
"Tottenham Hotspur","£416.70m",22,"2017-08-01"
"Arsenal FC","£517.50m",33,"2017-08-01"
"Everton FC","£265.73m",31,"2017-08-01"
"Leicester City","£189.90m",26,"2017-08-01"
"Wolverhampton Wanderers","£63.61m",32,"2017-08-01"
"Aston Villa","£89.78m",30,"2017-08-01"
"West Ham United","£214.56m",26,"2017-08-01"
"Newcastle United","£126.45m",32,"2017-08-01"
"Brighton & Hove Albion","£55.08m",28,"2017-08-01"
"Southampton FC","£215.10m",27,"2017-08-01"
"Fulham FC","£46.94m",22,"2017-08-01"
"Crystal Palace","£154.76m",28,"2017-08-01"
"Leeds United","£38.88m",26,"2017-08-01"
"Sheffield United","£9.63m",25,"2017-08-01"
"Burnley FC","£74.48m",24,"2017-08-01"
"West Bromwich Albion","£94.73m",20,"2017-08-01"
