"Team","Value","Squad size","Date"
"Hull City","£59.09m",24,"2016-01-15"
"Ipswich Town","£18.54m",29,"2016-01-15"
"Blackpool FC","£3.74m",26,"2016-01-15"
"Sunderland AFC","£98.78m",29,"2016-01-15"
"Shrewsbury Town","£4.28m",28,"2016-01-15"
"Charlton Athletic","£22.32m",35,"2016-01-15"
"Fleetwood Town","£2.99m",29,"2016-01-15"
"Milton Keynes Dons","£7.88m",26,"2016-01-15"
"Oxford United","£2.41m",28,"2016-01-15"
"Wigan Athletic","£11.09m",30,"2016-01-15"
"Swindon Town","£2.75m",25,"2016-01-15"
"Doncaster Rovers","£3.87m",22,"2016-01-15"
"Portsmouth FC","£4.59m",25,"2016-01-15"
"Burton Albion","£3.51m",28,"2016-01-15"
"Gillingham FC","£2.36m",26,"2016-01-15"
"Bristol Rovers","£1.44m",27,"2016-01-15"
"Plymouth Argyle","£2.34m",22,"2016-01-15"
"Northampton Town","£3.49m",22,"2016-01-15"
"Lincoln City","£743Th.",23,"2016-01-15"
"Peterborough United","£5.78m",28,"2016-01-15"
"Rochdale AFC","£3.38m",25,"2016-01-15"
"Crewe Alexandra","£2.03m",26,"2016-01-15"
"AFC Wimbledon","£2.07m",24,"2016-01-15"
"Accrington Stanley","£765Th.",25,"2016-01-15"
