"","Team","Value","Squad size","Date"
"1","Salford City","€1.18m",24,"2016-07-15"
"2","Southend United","€3.00m",18,"2016-07-15"
"3","Bolton Wanderers","€11.03m",26,"2016-07-15"
"4","Oldham Athletic","€3.68m",20,"2016-07-15"
"5","Tranmere Rovers","€1.10m",25,"2016-07-15"
"6","Morecambe FC","€1.48m",16,"2016-07-15"
"7","Grimsby Town","€1.90m",21,"2016-07-15"
"8","Colchester United","€2.90m",22,"2016-07-15"
"9","Leyton Orient","€5.58m",24,"2016-07-15"
"10","Mansfield Town","€2.05m",23,"2016-07-15"
"11","Bradford City","€4.18m",19,"2016-07-15"
"12","Scunthorpe United","€4.73m",25,"2016-07-15"
"13","Barrow AFC","€750Th.",20,"2016-07-15"
"14","Port Vale FC","€4.68m",26,"2016-07-15"
"15","Cheltenham Town","€950Th.",18,"2016-07-15"
"16","Exeter City","€4.55m",28,"2016-07-15"
"17","Carlisle United","€2.20m",20,"2016-07-15"
"18","Crawley Town","€2.43m",20,"2016-07-15"
"19","Newport County","€1.63m",20,"2016-07-15"
"20","Cambridge United","€2.00m",21,"2016-07-15"
"21","Walsall FC","€2.83m",20,"2016-07-15"
"22","Forest Green Rovers","€2.10m",26,"2016-07-15"
"23","Stevenage FC","€1.50m",22,"2016-07-15"
"24","Harrogate Town","€3.45m",51,"2016-07-15"
