"","Team","Value","Squad size","Date"
"1","Salford City","€700Th.",20,"2016-10-15"
"2","Southend United","€4.55m",23,"2016-10-15"
"3","Bolton Wanderers","€15.68m",24,"2016-10-15"
"4","Oldham Athletic","€4.48m",25,"2016-10-15"
"5","Tranmere Rovers","€1.15m",23,"2016-10-15"
"6","Morecambe FC","€2.38m",22,"2016-10-15"
"7","Grimsby Town","€2.70m",27,"2016-10-15"
"8","Colchester United","€3.23m",28,"2016-10-15"
"9","Leyton Orient","€5.95m",28,"2016-10-15"
"10","Mansfield Town","€2.98m",24,"2016-10-15"
"11","Bradford City","€6.18m",24,"2016-10-15"
"12","Scunthorpe United","€5.23m",25,"2016-10-15"
"13","Barrow AFC","€750Th.",23,"2016-10-15"
"14","Port Vale FC","€4.68m",29,"2016-10-15"
"15","Cheltenham Town","€1.50m",24,"2016-10-15"
"16","Exeter City","€4.13m",31,"2016-10-15"
"17","Carlisle United","€2.95m",23,"2016-10-15"
"18","Crawley Town","€2.98m",24,"2016-10-15"
"19","Newport County","€1.98m",25,"2016-10-15"
"20","Cambridge United","€2.98m",26,"2016-10-15"
"21","Walsall FC","€3.63m",25,"2016-10-15"
"22","Forest Green Rovers","€2.25m",26,"2016-10-15"
"23","Stevenage FC","€2.60m",27,"2016-10-15"
"24","Harrogate Town","€3.45m",51,"2016-10-15"
