"","Team","Value","Squad size","Date"
"1","Hull City","€89.75m",26,"2015-03-01"
"2","Ipswich Town","€21.65m",25,"2015-03-01"
"3","Blackpool FC","€8.98m",30,"2015-03-01"
"4","Sunderland AFC","€84.50m",22,"2015-03-01"
"5","Shrewsbury Town","€4.35m",24,"2015-03-01"
"6","Charlton Athletic","€24.00m",33,"2015-03-01"
"7","Fleetwood Town","€3.65m",26,"2015-03-01"
"8","Milton Keynes Dons","€8.25m",24,"2015-03-01"
"9","Oxford United","€2.53m",28,"2015-03-01"
"10","Wigan Athletic","€29.05m",28,"2015-03-01"
"11","Swindon Town","€3.15m",24,"2015-03-01"
"12","Doncaster Rovers","€5.90m",25,"2015-03-01"
"13","Portsmouth FC","€4.93m",27,"2015-03-01"
"14","Burton Albion","€2.49m",25,"2015-03-01"
"15","Gillingham FC","€2.60m",25,"2015-03-01"
"16","Bristol Rovers","€1.63m",25,"2015-03-01"
"17","Plymouth Argyle","€2.23m",24,"2015-03-01"
"18","Northampton Town","€4.20m",23,"2015-03-01"
"19","Lincoln City","€600Th.",25,"2015-03-01"
"20","Peterborough United","€5.48m",21,"2015-03-01"
"21","Rochdale AFC","€3.58m",26,"2015-03-01"
"22","Crewe Alexandra","€3.18m",26,"2015-03-01"
"23","AFC Wimbledon","€2.15m",28,"2015-03-01"
"24","Accrington Stanley","€1.43m",25,"2015-03-01"
