"","Team","Value","Squad size","Date"
"1","Liverpool FC","€275.00m",25,"2010-12-15"
"2","Manchester City","€357.30m",27,"2010-12-15"
"3","Chelsea FC","€362.00m",23,"2010-12-15"
"4","Manchester United","€369.50m",29,"2010-12-15"
"5","Tottenham Hotspur","€292.75m",29,"2010-12-15"
"6","Arsenal FC","€297.00m",23,"2010-12-15"
"7","Everton FC","€176.40m",22,"2010-12-15"
"8","Leicester City","€39.85m",33,"2010-12-15"
"9","Wolverhampton Wanderers","€71.00m",25,"2010-12-15"
"10","Aston Villa","€143.15m",27,"2010-12-15"
"11","West Ham United","€116.65m",29,"2010-12-15"
"12","Newcastle United","€78.75m",27,"2010-12-15"
"13","Southampton FC","€14.98m",28,"2010-12-15"
"14","Brighton & Hove Albion","€6.83m",27,"2010-12-15"
"15","Fulham FC","€100.25m",27,"2010-12-15"
"16","Crystal Palace","€16.75m",28,"2010-12-15"
"17","Leeds United","€25.78m",28,"2010-12-15"
"18","Sheffield United","€27.30m",27,"2010-12-15"
"19","Burnley FC","€33.30m",28,"2010-12-15"
"20","West Bromwich Albion","€64.75m",24,"2010-12-15"
