"","Team","Value","Squad size","Date"
"1","Liverpool FC","€326.00m",25,"2015-02-01"
"2","Manchester City","€433.25m",23,"2015-02-01"
"3","Chelsea FC","€443.75m",22,"2015-02-01"
"4","Manchester United","€471.50m",28,"2015-02-01"
"5","Tottenham Hotspur","€261.00m",28,"2015-02-01"
"6","Arsenal FC","€389.80m",27,"2015-02-01"
"7","Everton FC","€161.30m",24,"2015-02-01"
"8","Leicester City","€55.00m",27,"2015-02-01"
"9","Wolverhampton Wanderers","€22.93m",30,"2015-02-01"
"10","Aston Villa","€108.75m",26,"2015-02-01"
"11","West Ham United","€105.90m",24,"2015-02-01"
"12","Newcastle United","€126.25m",31,"2015-02-01"
"13","Southampton FC","€156.30m",26,"2015-02-01"
"14","Brighton & Hove Albion","€20.60m",26,"2015-02-01"
"15","Fulham FC","€34.95m",33,"2015-02-01"
"16","Crystal Palace","€80.75m",28,"2015-02-01"
"17","Leeds United","€27.28m",31,"2015-02-01"
"18","Sheffield United","€11.00m",31,"2015-02-01"
"19","Burnley FC","€40.75m",25,"2015-02-01"
"20","West Bromwich Albion","€80.75m",23,"2015-02-01"
