"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-06-01"
"Southend United","£3.06m",27,"2011-06-01"
"Bolton Wanderers","£83.84m",29,"2011-06-01"
"Oldham Athletic","£4.07m",29,"2011-06-01"
"Tranmere Rovers","£2.93m",24,"2011-06-01"
"Morecambe FC","£3.78m",24,"2011-06-01"
"Grimsby Town","-",NA,"2011-06-01"
"Colchester United","£6.50m",29,"2011-06-01"
"Leyton Orient","£5.51m",22,"2011-06-01"
"Mansfield Town","£1.55m",30,"2011-06-01"
"Bradford City","£2.86m",26,"2011-06-01"
"Scunthorpe United","£7.61m",28,"2011-06-01"
"Barrow AFC","£990Th.",26,"2011-06-01"
"Port Vale FC","£2.43m",23,"2011-06-01"
"Cheltenham Town","£1.40m",19,"2011-06-01"
"Exeter City","£4.59m",34,"2011-06-01"
"Carlisle United","£4.12m",23,"2011-06-01"
"Crawley Town","£1.98m",26,"2011-06-01"
"Newport County","£923Th.",16,"2011-06-01"
"Walsall FC","£4.25m",25,"2011-06-01"
"Forest Green Rovers","£1.46m",36,"2011-06-01"
"Stevenage FC","£2.68m",25,"2011-06-01"
"Cambridge United","£878Th.",24,"2011-06-01"
"Harrogate Town","£338Th.",17,"2011-06-01"
