"Team","Value","Squad size","Date"
"Hull City","£24.57m",28,"2013-01-01"
"Ipswich Town","£20.86m",28,"2013-01-01"
"Blackpool FC","£24.55m",35,"2013-01-01"
"Sunderland AFC","£104.40m",24,"2013-01-01"
"Shrewsbury Town","£3.17m",23,"2013-01-01"
"Charlton Athletic","£10.15m",31,"2013-01-01"
"Fleetwood Town","£2.50m",30,"2013-01-01"
"Milton Keynes Dons","£5.00m",21,"2013-01-01"
"Oxford United","£2.99m",26,"2013-01-01"
"Wigan Athletic","£64.67m",25,"2013-01-01"
"Swindon Town","£5.49m",25,"2013-01-01"
"Doncaster Rovers","£6.98m",24,"2013-01-01"
"Portsmouth FC","£6.55m",22,"2013-01-01"
"Burton Albion","£2.53m",26,"2013-01-01"
"Gillingham FC","£2.57m",27,"2013-01-01"
"Bristol Rovers","£3.56m",25,"2013-01-01"
"Plymouth Argyle","£2.93m",26,"2013-01-01"
"Northampton Town","£3.33m",22,"2013-01-01"
"Lincoln City","£1.06m",31,"2013-01-01"
"Peterborough United","£7.90m",26,"2013-01-01"
"Rochdale AFC","£1.87m",23,"2013-01-01"
"Crewe Alexandra","£1.98m",26,"2013-01-01"
"AFC Wimbledon","£1.85m",26,"2013-01-01"
"Accrington Stanley","£1.71m",27,"2013-01-01"
