"","Team","Value","Squad size","Date"
"1","Salford City","€100Th.",5,"2014-03-01"
"2","Southend United","€3.45m",25,"2014-03-01"
"3","Bolton Wanderers","€38.90m",27,"2014-03-01"
"4","Oldham Athletic","€5.50m",28,"2014-03-01"
"5","Tranmere Rovers","€2.85m",21,"2014-03-01"
"6","Morecambe FC","€2.28m",24,"2014-03-01"
"7","Grimsby Town","€875Th.",22,"2014-03-01"
"8","Colchester United","€3.60m",24,"2014-03-01"
"9","Leyton Orient","€6.38m",26,"2014-03-01"
"10","Mansfield Town","€1.18m",28,"2014-03-01"
"11","Bradford City","€7.50m",26,"2014-03-01"
"12","Scunthorpe United","€4.45m",28,"2014-03-01"
"13","Barrow AFC","€600Th.",20,"2014-03-01"
"14","Port Vale FC","€3.83m",26,"2014-03-01"
"15","Cheltenham Town","€1.58m",21,"2014-03-01"
"16","Exeter City","€2.98m",24,"2014-03-01"
"17","Carlisle United","€3.55m",26,"2014-03-01"
"18","Crawley Town","€3.68m",23,"2014-03-01"
"19","Newport County","€2.13m",27,"2014-03-01"
"20","Cambridge United","€950Th.",28,"2014-03-01"
"21","Walsall FC","€4.70m",27,"2014-03-01"
"22","Forest Green Rovers","€1.33m",26,"2014-03-01"
"23","Stevenage FC","€4.38m",27,"2014-03-01"
"24","Harrogate Town","€2.23m",34,"2014-03-01"
