"","Team","Value","Squad size","Date"
"1","Liverpool FC","€220.60m",24,"2012-09-01"
"2","Manchester City","€489.25m",25,"2012-09-01"
"3","Chelsea FC","€392.00m",26,"2012-09-01"
"4","Manchester United","€437.65m",28,"2012-09-01"
"5","Tottenham Hotspur","€273.00m",25,"2012-09-01"
"6","Arsenal FC","€282.75m",27,"2012-09-01"
"7","Everton FC","€125.45m",22,"2012-09-01"
"8","Leicester City","€30.05m",25,"2012-09-01"
"9","Wolverhampton Wanderers","€65.55m",29,"2012-09-01"
"10","Aston Villa","€112.40m",28,"2012-09-01"
"11","West Ham United","€88.45m",23,"2012-09-01"
"12","Newcastle United","€154.95m",29,"2012-09-01"
"13","Southampton FC","€57.90m",24,"2012-09-01"
"14","Brighton & Hove Albion","€25.30m",30,"2012-09-01"
"15","Fulham FC","€87.25m",27,"2012-09-01"
"16","Crystal Palace","€20.05m",26,"2012-09-01"
"17","Leeds United","€18.25m",27,"2012-09-01"
"18","Sheffield United","€9.70m",25,"2012-09-01"
"19","Burnley FC","€19.30m",27,"2012-09-01"
"20","West Bromwich Albion","€84.00m",27,"2012-09-01"
