"","Team","Value","Squad size","Date"
"1","Liverpool FC","€1.19bn",24,"2020-02-15"
"2","Manchester City","€1.29bn",24,"2020-02-15"
"3","Chelsea FC","€848.05m",27,"2020-02-15"
"4","Manchester United","€800.75m",26,"2020-02-15"
"5","Tottenham Hotspur","€897.50m",25,"2020-02-15"
"6","Arsenal FC","€698.75m",27,"2020-02-15"
"7","Everton FC","€475.70m",24,"2020-02-15"
"8","Leicester City","€501.25m",26,"2020-02-15"
"9","Wolverhampton Wanderers","€344.95m",25,"2020-02-15"
"10","Aston Villa","€261.40m",27,"2020-02-15"
"11","West Ham United","€373.75m",26,"2020-02-15"
"12","Newcastle United","€311.33m",31,"2020-02-15"
"13","Southampton FC","€220.00m",21,"2020-02-15"
"14","Brighton & Hove Albion","€227.25m",26,"2020-02-15"
"15","Fulham FC","€146.50m",28,"2020-02-15"
"16","Crystal Palace","€230.00m",22,"2020-02-15"
"17","Leeds United","€93.60m",26,"2020-02-15"
"18","Sheffield United","€142.85m",27,"2020-02-15"
"19","Burnley FC","€195.75m",24,"2020-02-15"
"20","West Bromwich Albion","€96.80m",28,"2020-02-15"
