"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",20,"2017-02-01"
"2","Southend United","€5.43m",26,"2017-02-01"
"3","Bolton Wanderers","€14.35m",23,"2017-02-01"
"4","Oldham Athletic","€4.23m",24,"2017-02-01"
"5","Tranmere Rovers","€1.55m",27,"2017-02-01"
"6","Morecambe FC","€2.00m",18,"2017-02-01"
"7","Grimsby Town","€3.30m",32,"2017-02-01"
"8","Colchester United","€4.45m",31,"2017-02-01"
"9","Leyton Orient","€4.28m",22,"2017-02-01"
"10","Mansfield Town","€3.60m",27,"2017-02-01"
"11","Bradford City","€5.05m",26,"2017-02-01"
"12","Scunthorpe United","€5.68m",26,"2017-02-01"
"13","Barrow AFC","€825Th.",26,"2017-02-01"
"14","Port Vale FC","€5.00m",31,"2017-02-01"
"15","Cheltenham Town","€1.70m",23,"2017-02-01"
"16","Exeter City","€4.13m",32,"2017-02-01"
"17","Carlisle United","€3.00m",22,"2017-02-01"
"18","Crawley Town","€3.20m",24,"2017-02-01"
"19","Newport County","€2.68m",33,"2017-02-01"
"20","Cambridge United","€3.10m",26,"2017-02-01"
"21","Walsall FC","€3.48m",25,"2017-02-01"
"22","Forest Green Rovers","€1.60m",22,"2017-02-01"
"23","Stevenage FC","€2.65m",28,"2017-02-01"
"24","Harrogate Town","€2.90m",44,"2017-02-01"
