"Team","Value","Squad size","Date"
"Hull City","£11.54m",27,"2020-12-01"
"Ipswich Town","£11.25m",30,"2020-12-01"
"Blackpool FC","£10.53m",28,"2020-12-01"
"Sunderland AFC","£9.41m",26,"2020-12-01"
"Charlton Athletic","£8.26m",25,"2020-12-01"
"Shrewsbury Town","£8.53m",30,"2020-12-01"
"Fleetwood Town","£7.40m",27,"2020-12-01"
"Milton Keynes Dons","£6.03m",25,"2020-12-01"
"Oxford United","£5.74m",26,"2020-12-01"
"Wigan Athletic","£4.91m",32,"2020-12-01"
"Swindon Town","£4.16m",25,"2020-12-01"
"Doncaster Rovers","£4.10m",24,"2020-12-01"
"Portsmouth FC","£3.94m",25,"2020-12-01"
"Burton Albion","£4.01m",32,"2020-12-01"
"Gillingham FC","£3.42m",24,"2020-12-01"
"Bristol Rovers","£3.40m",31,"2020-12-01"
"Northampton Town","£2.93m",29,"2020-12-01"
"Plymouth Argyle","£3.04m",27,"2020-12-01"
"Lincoln City","£2.90m",23,"2020-12-01"
"Peterborough United","£2.63m",29,"2020-12-01"
"Rochdale AFC","£2.12m",28,"2020-12-01"
"Crewe Alexandra","£1.98m",29,"2020-12-01"
"AFC Wimbledon","£1.94m",29,"2020-12-01"
"Accrington Stanley","£1.22m",28,"2020-12-01"
