"","Team","Value","Squad size","Date"
"1","Hull City","€25.70m",26,"2011-04-15"
"2","Ipswich Town","€26.20m",27,"2011-04-15"
"3","Blackpool FC","€45.20m",30,"2011-04-15"
"4","Sunderland AFC","€118.80m",24,"2011-04-15"
"5","Shrewsbury Town","€4.10m",26,"2011-04-15"
"6","Charlton Athletic","€11.98m",29,"2011-04-15"
"7","Fleetwood Town","€1.20m",29,"2011-04-15"
"8","Milton Keynes Dons","€5.95m",21,"2011-04-15"
"9","Oxford United","€3.70m",24,"2011-04-15"
"10","Wigan Athletic","€71.00m",24,"2011-04-15"
"11","Swindon Town","€6.58m",27,"2011-04-15"
"12","Doncaster Rovers","€14.23m",30,"2011-04-15"
"13","Portsmouth FC","€29.30m",22,"2011-04-15"
"14","Burton Albion","€4.45m",28,"2011-04-15"
"15","Gillingham FC","€4.63m",28,"2011-04-15"
"16","Bristol Rovers","€7.88m",31,"2011-04-15"
"17","Plymouth Argyle","€10.40m",25,"2011-04-15"
"18","Northampton Town","€4.58m",34,"2011-04-15"
"19","Lincoln City","€3.33m",27,"2011-04-15"
"20","Peterborough United","€7.68m",27,"2011-04-15"
"21","Rochdale AFC","€4.43m",26,"2011-04-15"
"22","Crewe Alexandra","€1.85m",27,"2011-04-15"
"23","AFC Wimbledon","€475Th.",30,"2011-04-15"
"24","Accrington Stanley","€1.88m",27,"2011-04-15"
