"","Team","Value","Squad size","Date"
"1","Hull City","€82.85m",26,"2016-10-01"
"2","Ipswich Town","€19.35m",27,"2016-10-01"
"3","Blackpool FC","€3.45m",26,"2016-10-01"
"4","Sunderland AFC","€94.50m",25,"2016-10-01"
"5","Shrewsbury Town","€5.48m",27,"2016-10-01"
"6","Charlton Athletic","€13.40m",29,"2016-10-01"
"7","Fleetwood Town","€4.85m",30,"2016-10-01"
"8","Milton Keynes Dons","€6.70m",27,"2016-10-01"
"9","Oxford United","€4.55m",29,"2016-10-01"
"10","Wigan Athletic","€21.23m",27,"2016-10-01"
"11","Swindon Town","€4.18m",25,"2016-10-01"
"12","Doncaster Rovers","€3.78m",27,"2016-10-01"
"13","Portsmouth FC","€4.05m",30,"2016-10-01"
"14","Burton Albion","€9.00m",26,"2016-10-01"
"15","Gillingham FC","€6.08m",28,"2016-10-01"
"16","Bristol Rovers","€3.08m",31,"2016-10-01"
"17","Plymouth Argyle","€4.18m",24,"2016-10-01"
"18","Northampton Town","€5.75m",26,"2016-10-01"
"19","Lincoln City","€825Th.",24,"2016-10-01"
"20","Peterborough United","€3.98m",25,"2016-10-01"
"21","Rochdale AFC","€4.03m",26,"2016-10-01"
"22","Crewe Alexandra","€2.48m",21,"2016-10-01"
"23","AFC Wimbledon","€3.05m",26,"2016-10-01"
"24","Accrington Stanley","€2.90m",29,"2016-10-01"
